chrom	start	end	nSites	recombRate	CI95LO	CI95HI
b'HemMar#1#scaffold_1'	47886000	47932000	348	7.147387335713749e-10	5.554885649637474e-10	1.0209245436108692e-09
b'HemMar#1#scaffold_1'	47932000	47978000	90	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	47978000	48024000	446	7.285875012585358e-11	0	3.7904456016534783e-10
b'HemMar#1#scaffold_1'	48024000	48070000	410	2.866112447376586e-10	1.2736107613003107e-10	5.927970547771529e-10
b'HemMar#1#scaffold_1'	48070000	48116000	236	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	48116000	48162000	430	7.647304554505394e-10	6.054802868429119e-10	1.0709162654900337e-09
b'HemMar#1#scaffold_1'	48162000	48208000	614	3.7089756310861373e-10	2.116473945009862e-10	6.77083373148108e-10
b'HemMar#1#scaffold_1'	48208000	48254000	271	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	48254000	48300000	429	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	48300000	48346000	238	5.653712512372964e-10	4.061210826296689e-10	8.715570612767907e-10
b'HemMar#1#scaffold_1'	48346000	48392000	377	4.302085271673636e-10	2.7095835855973607e-10	7.363943372068579e-10
b'HemMar#1#scaffold_1'	48392000	48438000	105	1.054396337320199e-09	8.951461687125714e-10	1.3605821473596932e-09
b'HemMar#1#scaffold_1'	48438000	48484000	355	2.47785694219609e-09	1.986799231035554e-09	2.9689146533566262e-09
b'HemMar#1#scaffold_1'	48484000	48530000	87	5.898810728986874e-10	4.306309042910599e-10	8.960668829381817e-10
b'HemMar#1#scaffold_1'	48530000	48576000	124	8.388626649692313e-10	6.796124963616037e-10	1.1450484750087255e-09
b'HemMar#1#scaffold_1'	48576000	48622000	225	8.784758861049423e-10	7.192257174973148e-10	1.1846616961444366e-09
b'HemMar#1#scaffold_1'	48622000	48668000	71	3.220716054182274e-10	1.6282143681059987e-10	6.282574154577217e-10
b'HemMar#1#scaffold_1'	48714000	48760000	236	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	48760000	48806000	102	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	48806000	48852000	351	6.598271389544531e-10	5.005769703468255e-10	9.660129489939473e-10
b'HemMar#1#scaffold_1'	48852000	48898000	80	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	48898000	48944000	386	1.1406485004412487e-09	9.813983318336211e-10	1.446834310480743e-09
b'HemMar#1#scaffold_1'	48944000	48990000	288	8.940720888235511e-10	7.348219202159235e-10	1.2002578988630453e-09
b'HemMar#1#scaffold_1'	48990000	49036000	546	8.949896261929838e-10	7.357394575853562e-10	1.201175436232478e-09
b'HemMar#1#scaffold_1'	49036000	49082000	608	1.5635100034980195e-10	0	4.625368103892962e-10
b'HemMar#1#scaffold_1'	49082000	49128000	495	6.645181104902875e-10	5.0526794188266e-10	9.707039205297817e-10
b'HemMar#1#scaffold_1'	49128000	49174000	729	3.1492109615962913e-09	2.658153250435755e-09	3.6402686727568275e-09
b'HemMar#1#scaffold_1'	49174000	49220000	351	1.9966682866137144e-09	1.5056105754531783e-09	2.4877259977742505e-09
b'HemMar#1#scaffold_1'	49220000	49266000	636	1.7770473395691782e-10	1.845456534929029e-11	4.838905439964121e-10
b'HemMar#1#scaffold_1'	49266000	49312000	433	8.775581340064275e-10	7.183079653988e-10	1.1837439440459218e-09
b'HemMar#1#scaffold_1'	49312000	49358000	493	2.1100818534711464e-09	1.6190241423106102e-09	2.6011395646316825e-09
b'HemMar#1#scaffold_1'	49358000	49404000	250	6.125480895742446e-10	4.532979209666171e-10	9.187338996137389e-10
b'HemMar#1#scaffold_1'	49404000	49450000	226	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	49450000	49496000	290	9.365107152265198e-10	7.772605466188922e-10	1.242696525266014e-09
b'HemMar#1#scaffold_1'	49496000	49542000	237	7.247217033449022e-10	5.654715347372746e-10	1.0309075133843964e-09
b'HemMar#1#scaffold_1'	49542000	49588000	1047	3.510394175609632e-10	1.9178924895333568e-10	6.572252276004575e-10
b'HemMar#1#scaffold_1'	49588000	49634000	543	7.436595200450481e-10	5.844093514374205e-10	1.0498453300845423e-09
b'HemMar#1#scaffold_1'	49634000	49680000	537	7.348375904204842e-10	5.755874218128566e-10	1.0410234004599784e-09
b'HemMar#1#scaffold_1'	49680000	49726000	462	7.552357796105689e-10	5.959856110029414e-10	1.0614215896500632e-09
b'HemMar#1#scaffold_1'	49726000	49772000	115	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	49772000	49818000	343	2.8908019972800116e-10	1.2983003112037363e-10	5.952660097674954e-10
b'HemMar#1#scaffold_1'	49818000	49864000	489	6.433638602007943e-10	4.841136915931668e-10	9.495496702402886e-10
b'HemMar#1#scaffold_1'	49864000	49910000	284	7.267453102181836e-10	5.67495141610556e-10	1.0329311202576778e-09
b'HemMar#1#scaffold_1'	49910000	49956000	820	6.059294950649971e-10	4.4667932645736955e-10	9.121153051044913e-10
b'HemMar#1#scaffold_1'	49956000	50002000	434	4.4185972718266936e-10	2.8260955857504183e-10	7.480455372221636e-10
b'HemMar#1#scaffold_1'	50002000	50048000	803	2.232321215076627e-09	1.7412635039160907e-09	2.723378926237163e-09
b'HemMar#1#scaffold_1'	50048000	50094000	648	7.10223410425008e-10	5.509732418173805e-10	1.0164092204645023e-09
b'HemMar#1#scaffold_1'	50094000	50140000	742	4.96047684791637e-10	3.367975161840095e-10	8.022334948311313e-10
b'HemMar#1#scaffold_1'	50140000	50186000	648	2.882799756218663e-09	2.391742045058127e-09	3.3738574673791993e-09
b'HemMar#1#scaffold_1'	50186000	50232000	483	2.0200111491032497e-10	4.275094630269744e-11	5.081869249498192e-10
b'HemMar#1#scaffold_1'	50232000	50278000	573	6.165701800181575e-10	4.5732001141052996e-10	9.227559900576517e-10
b'HemMar#1#scaffold_1'	50278000	50324000	420	3.3065356058575206e-09	2.8154778946969844e-09	3.797593317018056e-09
b'HemMar#1#scaffold_1'	50324000	50370000	179	6.678910749178665e-10	5.08640906310239e-10	9.740768849573608e-10
b'HemMar#1#scaffold_1'	50370000	50416000	490	6.95326150869868e-10	5.360759822622405e-10	1.0015119609093623e-09
b'HemMar#1#scaffold_1'	50416000	50462000	621	3.799136078237386e-10	2.2066343921611109e-10	6.860994178632329e-10
b'HemMar#1#scaffold_1'	50462000	50508000	168	3.832371845623472e-10	2.2398701595471967e-10	6.894229946018415e-10
b'HemMar#1#scaffold_1'	50508000	50554000	123	3.405140421250943e-10	1.8126387351746678e-10	6.466998521645886e-10
b'HemMar#1#scaffold_1'	50554000	50600000	77	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	50600000	50646000	295	1.0852825693275674e-10	0	4.14714066972251e-10
b'HemMar#1#scaffold_1'	50692000	50738000	102	3.932092031526685e-10	2.3395903454504097e-10	6.993950131921628e-10
b'HemMar#1#scaffold_1'	50738000	50784000	70	1.0915483639543044e-10	0	4.153406464349247e-10
b'HemMar#1#scaffold_1'	50784000	50830000	148	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	50876000	50922000	82	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	50922000	50968000	60	1.8086597550917266e-10	2.1615806901545127e-11	4.870517855486669e-10
b'HemMar#1#scaffold_1'	51014000	51060000	61	4.316944826598852e-11	0	3.493552583054828e-10
b'HemMar#1#scaffold_1'	51106000	51152000	266	6.647212442023127e-10	5.054710755946852e-10	9.70907054241807e-10
b'HemMar#1#scaffold_1'	51152000	51198000	325	1.6681023922826737e-10	7.560070620639843e-12	4.729960492677616e-10
b'HemMar#1#scaffold_1'	51198000	51244000	359	4.3593921692056073e-10	2.766890483129332e-10	7.42125026960055e-10
b'HemMar#1#scaffold_1'	51244000	51290000	391	5.414774873135373e-10	3.8222731870590973e-10	8.476632973530315e-10
b'HemMar#1#scaffold_1'	51290000	51336000	367	9.913104359914698e-10	8.320602673838423e-10	1.297496246030964e-09
b'HemMar#1#scaffold_1'	51336000	51382000	206	4.0408909630371006e-10	2.4483892769608253e-10	7.102749063432043e-10
b'HemMar#1#scaffold_1'	51382000	51428000	199	2.4517182930795553e-09	1.960660581919019e-09	2.9427760042400914e-09
b'HemMar#1#scaffold_1'	51428000	51474000	196	2.9728910806385254e-11	0	3.359147208458795e-10
b'HemMar#1#scaffold_1'	51474000	51520000	249	1.9461210269490962e-11	0	3.256470203089852e-10
b'HemMar#1#scaffold_1'	51520000	51566000	237	1.4556344070422568e-10	0	4.5174925074371993e-10
b'HemMar#1#scaffold_1'	51566000	51612000	285	6.074484885944527e-10	4.481983199868252e-10	9.13634298633947e-10
b'HemMar#1#scaffold_1'	51612000	51658000	298	6.333272383984121e-11	0	3.6951853387933547e-10
b'HemMar#1#scaffold_1'	51658000	51704000	174	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	51704000	51750000	238	1.647696687574701e-10	5.519500149842572e-12	4.709554787969644e-10
b'HemMar#1#scaffold_1'	51750000	51796000	217	2.3065842879979686e-10	7.140826019216933e-11	5.368442388392911e-10
b'HemMar#1#scaffold_1'	51796000	51842000	455	5.989969666371651e-10	4.3974679802953757e-10	9.051827766766594e-10
b'HemMar#1#scaffold_1'	51842000	51888000	344	2.029666993092745e-09	1.5386092819322087e-09	2.520724704253281e-09
b'HemMar#1#scaffold_1'	51888000	51934000	313	3.51855817532548e-10	1.9260564892492047e-10	6.580416275720423e-10
b'HemMar#1#scaffold_1'	51934000	51980000	235	3.3934741901998635e-10	1.8009725041235882e-10	6.455332290594806e-10
b'HemMar#1#scaffold_1'	51980000	52026000	56	2.692546930008877e-10	1.1000452439326015e-10	5.754405030403819e-10
b'HemMar#1#scaffold_1'	52072000	52118000	301	5.940758055249134e-10	4.348256369172859e-10	9.002616155644077e-10
b'HemMar#1#scaffold_1'	52118000	52164000	124	2.447682768094866e-10	8.551810820185906e-11	5.509540868489808e-10
b'HemMar#1#scaffold_1'	52164000	52210000	196	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	52256000	52302000	383	7.064607127127298e-10	5.472105441051023e-10	1.012646522752224e-09
b'HemMar#1#scaffold_1'	52302000	52348000	175	2.858637728015496e-10	1.2661360419392208e-10	5.920495828410439e-10
b'HemMar#1#scaffold_1'	52348000	52394000	368	6.936845470343166e-10	5.344343784266891e-10	9.998703570738109e-10
b'HemMar#1#scaffold_1'	52394000	52440000	321	8.176929541857998e-10	6.584427855781723e-10	1.123878764225294e-09
b'HemMar#1#scaffold_1'	52440000	52486000	272	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	52486000	52532000	159	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	52532000	52578000	125	1.9678362766425253e-10	3.7533459056624996e-11	5.029694377037468e-10
b'HemMar#1#scaffold_1'	52578000	52624000	334	5.936755505151724e-10	4.344253819075449e-10	8.998613605546667e-10
b'HemMar#1#scaffold_1'	52624000	52670000	272	5.562796218851389e-10	3.9702945327751133e-10	8.624654319246331e-10
b'HemMar#1#scaffold_1'	52670000	52716000	381	1.7452867609797205e-10	1.527850749034452e-11	4.807144861374663e-10
b'HemMar#1#scaffold_1'	52716000	52762000	253	6.494684235283528e-11	0	3.7113265239232954e-10
b'HemMar#1#scaffold_1'	52762000	52808000	489	8.365831010296353e-10	6.773329324220078e-10	1.1427689110691296e-09
b'HemMar#1#scaffold_1'	52808000	52854000	292	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	52854000	52900000	421	7.208209348325899e-10	5.615707662249624e-10	1.0270067448720842e-09
b'HemMar#1#scaffold_1'	52900000	52946000	213	4.0533151877493314e-10	2.460813501673056e-10	7.115173288144274e-10
b'HemMar#1#scaffold_1'	52946000	52992000	347	5.920335172214561e-10	4.327833486138286e-10	8.982193272609504e-10
b'HemMar#1#scaffold_1'	52992000	53038000	842	9.232507649252817e-10	7.640005963176542e-10	1.229436574964776e-09
b'HemMar#1#scaffold_1'	53038000	53084000	247	3.471738646181779e-10	1.8792369601055035e-10	6.533596746576721e-10
b'HemMar#1#scaffold_1'	53084000	53130000	412	7.667987259729765e-10	6.075485573653489e-10	1.0729845360124707e-09
b'HemMar#1#scaffold_1'	53130000	53176000	397	2.023280950179822e-09	1.5322232390192858e-09	2.514338661340358e-09
b'HemMar#1#scaffold_1'	53176000	53222000	661	4.899145927378743e-10	3.306644241302468e-10	7.961004027773686e-10
b'HemMar#1#scaffold_1'	53222000	53268000	726	5.434008459470663e-11	0	3.605258946342009e-10
b'HemMar#1#scaffold_1'	53268000	53314000	556	8.200034391132728e-10	6.607532705056453e-10	1.126189249152767e-09
b'HemMar#1#scaffold_1'	53314000	53360000	668	7.035758274896255e-10	5.44325658881998e-10	1.0097616375291198e-09
b'HemMar#1#scaffold_1'	53360000	53406000	398	6.401835380019661e-11	0	3.7020416383969087e-10
b'HemMar#1#scaffold_1'	53406000	53452000	547	3.529556598930051e-10	1.9370549128537758e-10	6.591414699324994e-10
b'HemMar#1#scaffold_1'	53452000	53498000	643	3.5832259858048327e-10	1.9907242997285574e-10	6.645084086199775e-10
b'HemMar#1#scaffold_1'	53498000	53544000	347	2.0651088870722206e-09	1.5740511759116845e-09	2.5561665982327568e-09
b'HemMar#1#scaffold_1'	53544000	53590000	805	2.4203348721503495e-10	8.278331860740742e-11	5.482192972545292e-10
b'HemMar#1#scaffold_1'	53590000	53636000	365	3.1305727853576214e-10	1.538071099281346e-10	6.192430885752564e-10
b'HemMar#1#scaffold_1'	53636000	53682000	425	2.3976959849845974e-10	8.051942989083221e-11	5.45955408537954e-10
b'HemMar#1#scaffold_1'	53682000	53728000	261	4.84131509088552e-10	3.2488134048092445e-10	7.903173191280462e-10
b'HemMar#1#scaffold_1'	53728000	53774000	370	2.5270144276167024e-10	9.345127415404271e-11	5.588872528011645e-10
b'HemMar#1#scaffold_1'	53774000	53820000	463	2.1336887253675924e-10	5.4118703929131706e-11	5.195546825762535e-10
b'HemMar#1#scaffold_1'	53820000	53866000	640	4.952579112262797e-10	3.360077426186522e-10	8.01443721265774e-10
b'HemMar#1#scaffold_1'	53866000	53912000	392	1.9857171034072897e-09	1.4946593922467535e-09	2.476774814567826e-09
b'HemMar#1#scaffold_1'	53912000	53958000	430	9.933012195568991e-11	0	4.0551593199518417e-10
b'HemMar#1#scaffold_1'	53958000	54004000	488	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	54004000	54050000	417	1.0806845452426806e-09	9.214343766350531e-10	1.386870355282175e-09
b'HemMar#1#scaffold_1'	54050000	54096000	591	2.4110413974606606e-10	8.185397113843853e-11	5.472899497855603e-10
b'HemMar#1#scaffold_1'	54096000	54142000	621	2.0406637922560727e-10	4.481621061797974e-11	5.102521892651015e-10
b'HemMar#1#scaffold_1'	54142000	54188000	384	6.879057579666441e-10	5.286555893590166e-10	9.940915680061384e-10
b'HemMar#1#scaffold_1'	54188000	54234000	1319	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	54234000	54280000	533	5.814851960155276e-11	0	3.64334329641047e-10
b'HemMar#1#scaffold_1'	54280000	54326000	736	8.001830858841386e-10	6.409329172765111e-10	1.1063688959236329e-09
b'HemMar#1#scaffold_1'	54326000	54372000	501	4.982031353215605e-10	3.3895296671393294e-10	8.043889453610547e-10
b'HemMar#1#scaffold_1'	54372000	54418000	432	3.233958396698747e-10	1.641456710622472e-10	6.29581649709369e-10
b'HemMar#1#scaffold_1'	54418000	54464000	323	2.507128367288329e-10	9.146266812120536e-11	5.568986467683271e-10
b'HemMar#1#scaffold_1'	54464000	54510000	432	6.807842679462309e-10	5.215340993386034e-10	9.869700779857251e-10
b'HemMar#1#scaffold_1'	54510000	54556000	561	4.256008705155306e-10	2.663507019079031e-10	7.317866805550249e-10
b'HemMar#1#scaffold_1'	54556000	54602000	602	4.5690343197206033e-10	2.976532633644328e-10	7.630892420115546e-10
b'HemMar#1#scaffold_1'	54602000	54648000	371	2.581592118510369e-10	9.890904324340939e-11	5.643450218905312e-10
b'HemMar#1#scaffold_1'	54648000	54694000	258	2.847253094480105e-11	0	3.346583409842953e-10
b'HemMar#1#scaffold_1'	54694000	54740000	229	7.074992604859325e-12	0	3.132608026443536e-10
b'HemMar#1#scaffold_1'	54740000	54786000	260	5.033585658627969e-10	3.4410839725516933e-10	8.095443759022911e-10
b'HemMar#1#scaffold_1'	54786000	54832000	239	4.500016098030229e-10	2.9075144119539537e-10	7.561874198425172e-10
b'HemMar#1#scaffold_1'	54832000	54878000	518	1.981929497121444e-09	1.4908717859609078e-09	2.47298720828198e-09
b'HemMar#1#scaffold_1'	54878000	54924000	559	1.81050427791022e-10	2.1800259183394465e-11	4.872362378305163e-10
b'HemMar#1#scaffold_1'	54924000	54970000	576	2.2601856278559214e-10	6.676839417796461e-11	5.322043728250864e-10
b'HemMar#1#scaffold_1'	54970000	55016000	385	6.891312168403514e-10	5.298810482327238e-10	9.953170268798456e-10
b'HemMar#1#scaffold_1'	55016000	55062000	184	2.3018881629641515e-10	7.093864768878763e-11	5.363746263359094e-10
b'HemMar#1#scaffold_1'	55062000	55108000	473	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	55108000	55154000	236	2.8577594860681544e-10	1.265257799991879e-10	5.919617586463097e-10
b'HemMar#1#scaffold_1'	55154000	55200000	461	3.5592042433479157e-10	1.9667025572716404e-10	6.621062343742858e-10
b'HemMar#1#scaffold_1'	55200000	55246000	298	1.8659730944961756e-10	2.7347140841990032e-11	4.927831194891118e-10
b'HemMar#1#scaffold_1'	55246000	55292000	352	5.998610364650603e-10	4.406108678574328e-10	9.060468465045546e-10
b'HemMar#1#scaffold_1'	55292000	55338000	418	5.287955877023322e-10	3.695454190947047e-10	8.349813977418265e-10
b'HemMar#1#scaffold_1'	55338000	55384000	212	7.275801768908614e-10	5.683300082832339e-10	1.0337659869303557e-09
b'HemMar#1#scaffold_1'	55384000	55430000	218	7.049805851472028e-10	5.457304165395753e-10	1.011166395186697e-09
b'HemMar#1#scaffold_1'	55430000	55476000	80	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	55476000	55522000	86	1.039283305278933e-10	0	4.1011414056738756e-10
b'HemMar#1#scaffold_1'	55522000	55568000	499	2.2920278034967196e-10	6.995261174204443e-11	5.353885903891662e-10
b'HemMar#1#scaffold_1'	55568000	55614000	374	5.132906448437769e-10	3.5404047623614935e-10	8.194764548832711e-10
b'HemMar#1#scaffold_1'	55614000	55660000	385	4.72419326013822e-10	3.131691574061945e-10	7.786051360533163e-10
b'HemMar#1#scaffold_1'	55660000	55706000	491	3.15758140935182e-10	1.5650797232755448e-10	6.219439509746763e-10
b'HemMar#1#scaffold_1'	55706000	55752000	500	9.752508479128717e-10	8.160006793052442e-10	1.281436657952366e-09
b'HemMar#1#scaffold_1'	55752000	55798000	380	8.066726282148164e-10	6.474224596071889e-10	1.1128584382543107e-09
b'HemMar#1#scaffold_1'	55798000	55844000	245	3.4345540109689045e-10	1.8420523248926292e-10	6.496412111363847e-10
b'HemMar#1#scaffold_1'	55844000	55890000	444	2.6501100214385653e-10	1.05760833536229e-10	5.711968121833508e-10
b'HemMar#1#scaffold_1'	55890000	55936000	342	3.868834991119216e-10	2.276333305042941e-10	6.930693091514159e-10
b'HemMar#1#scaffold_1'	55936000	55982000	108	3.8519680216905005e-10	2.2594663356142252e-10	6.913826122085443e-10
b'HemMar#1#scaffold_1'	55982000	56028000	220	1.6294275372373955e-10	3.692585116112016e-12	4.691285637632338e-10
b'HemMar#1#scaffold_1'	56028000	56074000	516	4.477873235045002e-10	2.8853715489687266e-10	7.539731335439945e-10
b'HemMar#1#scaffold_1'	56074000	56120000	221	1.8158252645740465e-10	2.2332357849777118e-11	4.877683364968989e-10
b'HemMar#1#scaffold_1'	56120000	56166000	110	3.3108679121702206e-10	1.7183662260939453e-10	6.372726012565163e-10
b'HemMar#1#scaffold_1'	56166000	56212000	169	2.702948406764153e-10	1.1104467206878779e-10	5.764806507159096e-10
b'HemMar#1#scaffold_1'	56212000	56258000	225	1.0418920186602039e-09	8.826418500525764e-10	1.3480778286996981e-09
b'HemMar#1#scaffold_1'	56258000	56304000	626	2.411133730966128e-10	8.186320448898526e-11	5.47299183136107e-10
b'HemMar#1#scaffold_1'	56304000	56350000	327	7.906010153075993e-10	6.313508466999718e-10	1.0967868253470936e-09
b'HemMar#1#scaffold_1'	56350000	56396000	223	4.14589133707847e-10	2.5533896510021946e-10	7.207749437473412e-10
b'HemMar#1#scaffold_1'	56396000	56442000	117	3.494139184065979e-10	1.9016374979897035e-10	6.555997284460921e-10
b'HemMar#1#scaffold_1'	56442000	56488000	251	0	0	3.0618581003949426e-10
b'HemMar#1#scaffold_1'	56488000	56534000	344	3.870265389226187e-11	0	3.4488846393175613e-10
b'HemMar#1#scaffold_1'	56534000	56580000	193	6.364712713823036e-10	4.772211027746761e-10	9.426570814217979e-10
b'HemMar#1#scaffold_1'	56580000	56626000	541	2.255903929951293e-10	6.634022438750178e-11	5.317762030346236e-10
b'HemMar#1#scaffold_1'	56626000	56672000	174	1.2815191832234008e-10	0	4.3433772836183434e-10
b'HemMar#1#scaffold_1'	56672000	56718000	228	8.717946209453771e-11	0	3.9336527213403197e-10
b'HemMar#1#scaffold_1'	56718000	56764000	291	1.3515681045096753e-10	0	4.413426204904618e-10
b'HemMar#1#scaffold_1'	56764000	56810000	245	5.464738036046567e-10	3.8722363499702917e-10	8.52659613644151e-10
b'HemMar#1#scaffold_1'	56810000	56856000	382	5.484213963827405e-10	3.89171227775113e-10	8.546072064222348e-10
b'HemMar#1#scaffold_1'	56856000	56902000	491	8.032294473772673e-10	6.439792787696398e-10	1.1094152574167615e-09
